날짜,WTI,Brent,Dubai
2003-09-25,28.17,27.34,25.71
2003-09-24,28.06,27.07,24.38
2003-09-23,26.95,26.07,24.57
2003-09-22,26.98,25.75,24.15
2003-09-19,26.99,25.32,24.42
2003-09-18,27.19,25.67,24.2
2003-09-17,26.97,25.98,24.73
2003-09-16,27.6,26.26,25.15
2003-09-15,28.13,26.75,25.08
2003-09-12,28.22,26.68,25.45
2003-09-11,28.81,27.25,25.93
2003-09-10,29.37,27.49,25.62
2003-09-09,29.19,27.36,25.59
2003-09-08,28.82,27.7,25.69
2003-09-05,28.95,27.55,25.46
2003-09-04,28.9,27.58,26.06
2003-09-03,29.49,28.02,25.99
2003-09-02,29.49,28.31,27.19
2003-09-01,30.43,29.67,27.34
2003-08-29,31.37,30.34,27.79
2003-08-28,31.48,30.09,27.63
2003-08-27,31.24,29.84,27.86
2003-08-26,31.97,30.12,27.91
2003-08-25,31.45,30.04,28.05
2003-08-22,31.91,30.47,27.94
2003-08-21,31.78,30.03,27.41
2003-08-20,31.07,29.22,26.86
2003-08-19,30.75,28.86,27.12
2003-08-18,30.86,29.28,27.53
2003-08-15,31.13,29.37,27.59
2003-08-14,31.26,28.89,27.26
2003-08-13,30.83,29.61,27.98
2003-08-12,31.98,30.27,27.84
2003-08-11,31.98,30.23,27.94
2003-08-08,32.27,30.16,28.25
2003-08-07,32.41,30.23,27.91
2003-08-06,31.72,29.61,28.32
2003-08-05,32.25,30.28,27.73
2003-08-04,31.81,30.21,27.76
2003-08-01,32.38,29.73,26.83
2003-07-31,30.56,28.8,27
2003-07-30,30.7,28.29,26.62
2003-07-29,30.2,28.38,26.57
2003-07-28,30.04,28.15,26.41
2003-07-25,30.39,25.57,26.61
2003-07-24,30.62,28.09,26.5
2003-07-23,30.16,27.87,26.4
2003-07-22,29.84,27.87,26.88
2003-07-21,31.66,28.59,27.24
2003-07-18,32.02,29.21,27.04
2003-07-17,31.45,28.87,26.98
2003-07-15,31.63,28.73,27.16
2003-07-14,31.23,28.75,27.54
2003-07-11,31.3,29.4,27.23
2003-07-10,31,29.08,27.1
2003-07-09,30.9,28.17,26.66
2003-07-08,30.27,27.77,25.98
2003-07-07,30.06,27.82,26.3
2003-07-04,30.27,27.86,26.3
2003-07-03,30.48,28.77,26.69
2003-07-02,30.13,28.25,26.48
2003-07-01,30.4,27.95,26.38
2003-06-30,30.03,28.4,26.14
2003-06-27,29.23,27.76,25.79
2003-06-26,28.99,27.5,26.25
2003-06-25,31.38,27.49,25.48
2003-06-24,30.22,26.78,25.59
2003-06-23,30.26,26.93,25.91
2003-06-20,30.91,26.93,25.36
2003-06-19,29.95,26.34,24.88
2003-06-18,30.27,25.78,25.27
2003-06-17,31.06,26.7,25.44
2003-06-16,31.13,26.84,25.2
2003-06-13,30.65,27.31,25.41
2003-06-12,31.46,28.42,25.98
2003-06-11,32.26,28.94,25.94
2003-06-10,31.68,28.31,25.8
2003-06-09,31.38,28.61,25.68
2003-06-06,31.3,28.05,25.72
2003-06-05,30.81,27.98,24.89
2003-06-04,29.92,27.55,25.44
2003-06-03,30.71,27.95,25.52
2003-06-02,30.75,27.91,25.1
2003-05-30,29.57,26.98,25.3
2003-05-29,29.13,26.67,24.67
2003-05-28,28.49,26.48,25.32
2003-05-27,29.2,26.41,25.53
2003-05-23,29.84,27.12,25.12
2003-05-22,29.22,26.78,24.88
2003-05-21,29.06,27.41,24.66
2003-05-20,29.09,26.44,24.36
2003-05-19,28.81,27.48,25.23
2003-05-16,29.14,26.95,24.62
2003-05-15,28.66,27.07,24.95
2003-05-14,29.24,26.38,24.75
2003-05-13,28.58,25.48,24.02
2003-05-12,27.44,25.59,24.32
2003-05-09,27.74,25.4,23.98
2003-05-08,27.02,24.75,23.31
2003-05-07,26.69,24.37,23.15
2003-05-06,25.71,23.55,23.4
2003-05-05,26.48,23.86,22.92
2003-05-02,25.67,23.51,23.38
2003-05-01,26.06,23.97,22.89
2003-04-30,25.91,23.55,22.8
2003-04-29,25.28,23.01,22.53
2003-04-28,25.34,23.19,23
2003-04-25,26.47,24.09,23.48
2003-04-24,27.38,23.5,23.57
2003-04-23,28.12,24.52,24.23
2003-04-22,29.91,25.74,24.52
2003-04-21,30.92,26.22,24.52
2003-04-17,30.63,25.26,23.93
2003-04-16,29.27,24.78,23.79
2003-04-15,29.34,24.74,23.36
2003-04-14,28.62,24.63,23.24
2003-04-11,28.17,24.01,23.13
2003-04-10,27.41,25.01,23.62
2003-04-09,28.86,24.94,23.29
2003-04-08,28.06,25.03,23.27
2003-04-07,27.94,24.83,22.44
2003-04-04,28.6,24.93,23.34
2003-04-03,28.98,26.45,23.56
2003-04-02,28.45,26.18,23.64
2003-04-01,29.68,27.75,24.56
2003-03-31,31.15,28.34,24.98
2003-03-28,30.2,27.87,25.14
2003-03-27,30.41,27.45,24.86
2003-03-26,28.68,26.25,24.06
2003-03-25,31.93,26.57,24.48
2003-03-24,29.59,26.32,23.95
2003-03-21,27.49,24.95,23.39
2003-03-20,28.86,27.05,24.68
2003-03-19,29.72,28.3,25.7
2003-03-18,31.56,28.23,25.84
2003-03-17,34.57,29.98,27.89
2003-03-14,35.42,31.06,28.83
2003-03-13,35.98,33.42,30.16
2003-03-12,37.9,34.01,30.39
2003-03-11,36.72,33.46,30.15
2003-03-10,37.55,34.66,30.81
2003-03-07,37.8,33.99,30.43
2003-03-06,37.11,34.17,30.09
2003-03-05,36.75,33.59,29.89
2003-03-04,36.9,33.81,29.72
2003-03-03,35.98,32.98,29.48
2003-02-28,36.83,34.25,30.57
2003-02-27,37.06,34.04,30.63
2003-02-26,37.89,33.68,30.59
2003-02-25,36.1,33.71,31.01
2003-02-24,36.86,33.49,30.81
2003-02-21,36.97,32.81,30.18
2003-02-20,36.08,32.4,30.02
2003-02-19,37.13,33.05,30.34
2003-02-18,36.86,33.09,30.01
2003-02-17,36.85,32.7,29.96
2003-02-14,36.84,33.3,30.47
2003-02-13,36.46,32.91,30.38
2003-02-12,35.955,32.66,29.44
2003-02-11,35.45,32.41,29.96
2003-02-10,34.45,31.89,29.98
2003-02-07,34.99,32.28,29.9
2003-02-06,34.2,31.65,29.5
2003-02-05,33.9,31.18,28.92
2003-02-04,33.52,31.1,28.93
2003-02-03,32.75,30.95,28.77
2003-01-31,33.52,31.79,29.67
2003-01-30,33.84,31.45,29.56
2003-01-29,33.64,31.23,29.34
2003-01-28,32.7,30.62,28.86
2003-01-27,32.33,30.53,29.07
2003-01-24,35.3,30.86,29.03
2003-01-23,34.06,30.43,28.54
2003-01-22,34.53,31.47,28.64
2003-01-21,34.41,31.05,28.68
2003-01-20,34.22,31.67,28.59
2003-01-17,34.03,31.43,28.38
2003-01-16,33.61,31.54,28.24
2003-01-15,33.13,31.09,27.91
2003-01-14,32.39,30.79,27.65
2003-01-13,32.16,30.32,27.47
2003-01-10,31.79,29.95,27.28
2003-01-09,32.15,29.44,26.92
2003-01-08,30.72,28.56,26.33
2003-01-07,31.2,30.31,26.62
2003-01-06,32.16,31.34,27.56
2003-01-03,33.22,31.74,27.56
2003-01-02,32.03,30.31,26.88
